dfa_id,regex,A,B,C,D,E,F,G,H,I,J,K,L
1530,L+J|IJ+|K+E+|AK*EB,1,1,0,0,1,0,0,0,1,1,1,1
1531,[GLE]*,0,0,0,0,1,0,1,0,0,0,0,1
1532,[CFE],0,0,1,0,1,1,0,0,0,0,0,0
1533,[EDFG]+,0,0,0,1,1,1,1,0,0,0,0,0
1534,[FEGB],0,1,0,0,1,1,1,0,0,0,0,0
1535,[KDJ]*,0,0,0,1,0,0,0,0,0,1,1,0
1536,[LFE]*,0,0,0,0,1,1,0,0,0,0,0,1
1537,A+A+G*H+D,1,0,0,1,0,0,1,1,0,0,0,0
1538,[CKIEF]+,0,0,1,0,1,1,0,0,1,0,1,0
1539,[BGCL],0,1,1,0,0,0,1,0,0,0,0,1
1540,C+B*|K*I+|D+C+K+A+|BG|G*,1,1,1,1,0,0,1,0,1,0,1,0
1541,[KIBEG]*,0,1,0,0,1,0,1,0,1,0,1,0
1542,B*H+L+LFC+,0,1,1,0,0,1,0,1,0,0,0,1
1543,[FBADGC]+,1,1,1,1,0,1,1,0,0,0,0,0
1544,[FHAB]+,1,1,0,0,0,1,0,1,0,0,0,0
1545,[IHEKG],0,0,0,0,1,0,1,1,1,0,1,0
1546,[HLDK]*,0,0,0,1,0,0,0,1,0,0,1,1
1547,[KCEF]*,0,0,1,0,1,1,0,0,0,0,1,0
1548,[HFLCID],0,0,1,1,0,1,0,1,1,0,0,1
1549,D+K*L*|A*F*|E+H*,1,0,0,1,1,1,0,1,0,0,1,1
1550,G*|C+KF,0,0,1,0,0,1,1,0,0,0,1,0
1551,[BCDK]+,0,1,1,1,0,0,0,0,0,0,1,0
1552,J*G+IA|H+A*I*E*,1,0,0,0,1,0,1,1,1,1,0,0
1553,[JFED]*,0,0,0,1,1,1,0,0,0,1,0,0
1554,[IFEHCG]*,0,0,1,0,1,1,1,1,1,0,0,0
1555,[GIALCK],1,0,1,0,0,0,1,0,1,0,1,1
1556,F*C*IE*|D*E*|DH,0,0,1,1,1,1,0,1,1,0,0,0
1557,[FJAGL],1,0,0,0,0,1,1,0,0,1,0,1
1558,[LJGI]+,0,0,0,0,0,0,1,0,1,1,0,1
1559,IH*D*B,0,1,0,1,0,0,0,1,1,0,0,0
1560,[DCEJH]*,0,0,1,1,1,0,0,1,0,1,0,0
1561,[CDL]+,0,0,1,1,0,0,0,0,0,0,0,1
1562,[HDA]+,1,0,0,1,0,0,0,1,0,0,0,0
1563,L*|C+F+H*KJL+|H+C*,0,0,1,0,0,1,0,1,0,1,1,1
1564,C*JJ*A+,1,0,1,0,0,0,0,0,0,1,0,0
1565,[LEK]+,0,0,0,0,1,0,0,0,0,0,1,1
1566,B*A*C*H+,1,1,1,0,0,0,0,1,0,0,0,0
1567,F|CA*|CJDK*C*|EH,1,0,1,1,1,1,0,1,0,1,1,0
1568,[AGHE],1,0,0,0,1,0,1,1,0,0,0,0
1569,G*|LH+I*F*|H+G,0,0,0,0,0,1,1,1,1,0,0,1
1570,DG*HC+I*B+|G*,0,1,1,1,0,0,1,1,1,0,0,0
1571,[FGDCAJ],1,0,1,1,0,1,1,0,0,1,0,0
1572,[AIK]+,1,0,0,0,0,0,0,0,1,0,1,0
1573,B*AIC+LB|KAE,1,1,1,0,1,0,0,0,1,0,1,1
1574,[KBGAJ],1,1,0,0,0,0,1,0,0,1,1,0
1575,IFG*G+|K*,0,0,0,0,0,1,1,0,1,0,1,0
1576,[KCHAD],1,0,1,1,0,0,0,1,0,0,1,0
1577,[KLIA],1,0,0,0,0,0,0,0,1,0,1,1
1578,[FDAKG]*,1,0,0,1,0,1,1,0,0,0,1,0
1579,A+H*|JI,1,0,0,0,0,0,0,1,1,1,0,0
1580,[HCBJLG],0,1,1,0,0,0,1,1,0,1,0,1
1581,JE+|H+L+,0,0,0,0,1,0,0,1,0,1,0,1
1582,[HEIDAB]+,1,1,0,1,1,0,0,1,1,0,0,0
1583,[FGBAH]*,1,1,0,0,0,1,1,1,0,0,0,0
1584,C+|L+K*LL|H+,0,0,1,0,0,0,0,1,0,0,1,1
1585,C*E*C+,0,0,1,0,1,0,0,0,0,0,0,0
1586,B|HE|G*H*|E+L|A+D*G+|J*K*|C+,1,1,1,1,1,0,1,1,0,1,1,1
1587,[EJKFDC]*,0,0,1,1,1,1,0,0,0,1,1,0
1588,GEH,0,0,0,0,1,0,1,1,0,0,0,0
1589,L|E*AE*|H*,1,0,0,0,1,0,0,1,0,0,0,1
1590,[KLGAIJ]+,1,0,0,0,0,0,1,0,1,1,1,1
1591,[KCBG]+,0,1,1,0,0,0,1,0,0,0,1,0
1592,[FCDLH]*,0,0,1,1,0,1,0,1,0,0,0,1
1593,[IDAHF]+,1,0,0,1,0,1,0,1,1,0,0,0
1594,F+J*G+,0,0,0,0,0,1,1,0,0,1,0,0
1595,[AJIG],1,0,0,0,0,0,1,0,1,1,0,0
1596,K*|D*D+K*K+|F*AD*|HK*|B*,1,1,0,1,0,1,0,1,0,0,1,0
1597,D+KE*HB+|D+,0,1,0,1,1,0,0,1,0,0,1,0
1598,[EJBCL],0,1,1,0,1,0,0,0,0,1,0,1
1599,F+ECL|H+L|C+F+J+K|I*,0,0,1,0,1,1,0,1,1,1,1,1
1600,J+|IHL|C*H+|E*J+|DC+,0,0,1,1,1,0,0,1,1,1,0,1
1601,D+I+B+E+|E,0,1,0,1,1,0,0,0,1,0,0,0
1602,L*|F+FJ*,0,0,0,0,0,1,0,0,0,1,0,1
1603,C*A+|B+K+|EC*|G+BA*H*|D*,1,1,1,1,1,0,1,1,0,0,1,0
1604,[HFIBCL],0,1,1,0,0,1,0,1,1,0,0,1
1605,EC+|EJH+,0,0,1,0,1,0,0,1,0,1,0,0
1606,[BIF]*,0,1,0,0,0,1,0,0,1,0,0,0
1607,I+|LL+G+H*,0,0,0,0,0,0,1,1,1,0,0,1
1608,A+H*H+E*B*|KCI+|A+G+,1,1,1,0,1,0,1,1,1,0,1,0
1609,[KEHD],0,0,0,1,1,0,0,1,0,0,1,0
1610,DI+|CL*|AG|L+KB+,1,1,1,1,0,0,1,0,1,0,1,1
1611,H*|C+B*D+,0,1,1,1,0,0,0,1,0,0,0,0
1612,[JAC],1,0,1,0,0,0,0,0,0,1,0,0
1613,[AEG]*,1,0,0,0,1,0,1,0,0,0,0,0
1614,A+|E+EJ*C+L+|JHF|J*A+|I+,1,0,1,0,1,1,0,1,1,1,0,1
1615,K+|B+E*|A+K*LI|CG*,1,1,1,0,1,0,1,0,1,0,1,1
1616,ED+|H+H+,0,0,0,1,1,0,0,1,0,0,0,0
1617,L+A|E*J+FI*|L+I+|D*,1,0,0,1,1,1,0,0,1,1,0,1
1618,LI+B*|EB*,0,1,0,0,1,0,0,0,1,0,0,1
1619,DD*J+IL+CD|I+,0,0,1,1,0,0,0,0,1,1,0,1
1620,AA*H+|H+,1,0,0,0,0,0,0,1,0,0,0,0
1621,[BFAJE]+,1,1,0,0,1,1,0,0,0,1,0,0
1622,I+E|EA+|L+L*,1,0,0,0,1,0,0,0,1,0,0,1
1623,[LCDAJ]*,1,0,1,1,0,0,0,0,0,1,0,1
1624,[DLGKC],0,0,1,1,0,0,1,0,0,0,1,1
1625,K+H|L*EH*A+,1,0,0,0,1,0,0,1,0,0,1,1
1626,[CIGDFA],1,0,1,1,0,1,1,0,1,0,0,0
1627,[CGI]+,0,0,1,0,0,0,1,0,1,0,0,0
1628,[HBG],0,1,0,0,0,0,1,1,0,0,0,0
1629,[GJLFEB],0,1,0,0,1,1,1,0,0,1,0,1
1630,[EKBDF]*,0,1,0,1,1,1,0,0,0,0,1,0
1631,[BGLHC]+,0,1,1,0,0,0,1,1,0,0,0,1
1632,GC+B+A,1,1,1,0,0,0,1,0,0,0,0,0
1633,H*I+K*|B*A*L+,1,1,0,0,0,0,0,1,1,0,1,1
1634,E+|J+H|J+GA|BC*I*|C,1,1,1,0,1,0,1,1,1,1,0,0
1635,[HGKELB]*,0,1,0,0,1,0,1,1,0,0,1,1
1636,B*GE*HA+H+|I+,1,1,0,0,1,0,1,1,1,0,0,0
1637,D*|KA+C*,1,0,1,1,0,0,0,0,0,0,1,0
1638,[JHF],0,0,0,0,0,1,0,1,0,1,0,0
1639,DD*F|FC+|FJ*K+,0,0,1,1,0,1,0,0,0,1,1,0
1640,A*LD|I+E,1,0,0,1,1,0,0,0,1,0,0,1
1641,[AFHE]+,1,0,0,0,1,1,0,1,0,0,0,0
1642,[GLKHE]*,0,0,0,0,1,0,1,1,0,0,1,1
1643,L+F+I*G+L|A+J+L,1,0,0,0,0,1,1,0,1,1,0,1
1644,K*|GGD|L+,0,0,0,1,0,0,1,0,0,0,1,1
1645,[FEGC]*,0,0,1,0,1,1,1,0,0,0,0,0
1646,D*|E*H+H+,0,0,0,1,1,0,0,1,0,0,0,0
1647,E*KC+G+|A,1,0,1,0,1,0,1,0,0,0,1,0
1648,[ABD],1,1,0,1,0,0,0,0,0,0,0,0
1649,[JLBD],0,1,0,1,0,0,0,0,0,1,0,1
1650,[HGD]*,0,0,0,1,0,0,1,1,0,0,0,0
1651,[JGA]+,1,0,0,0,0,0,1,0,0,1,0,0
1652,K|ACAL|DK*H,1,0,1,1,0,0,0,1,0,0,1,1
1653,D+BI*|D,0,1,0,1,0,0,0,0,1,0,0,0
1654,[CEGKB]+,0,1,1,0,1,0,1,0,0,0,1,0
1655,[GEHBL]+,0,1,0,0,1,0,1,1,0,0,0,1
1656,L*GK*,0,0,0,0,0,0,1,0,0,0,1,1
1657,F*B+F*G+E+|G*CK,0,1,1,0,1,1,1,0,0,0,1,0
1658,D*FJJ*|A+H*,1,0,0,1,0,1,0,1,0,1,0,0
1659,[AFH]+,1,0,0,0,0,1,0,1,0,0,0,0
1660,[IEGLDH]*,0,0,0,1,1,0,1,1,1,0,0,1
1661,[DAJ],1,0,0,1,0,0,0,0,0,1,0,0
1662,[IKCFJ]+,0,0,1,0,0,1,0,0,1,1,1,0
1663,[GBAFD]+,1,1,0,1,0,1,1,0,0,0,0,0
1664,L*|J*D*A*GD*|L+FH,1,0,0,1,0,1,1,1,0,1,0,1
1665,[LBGA]+,1,1,0,0,0,0,1,0,0,0,0,1
1666,[AHK],1,0,0,0,0,0,0,1,0,0,1,0
1667,[LDG]+,0,0,0,1,0,0,1,0,0,0,0,1
1668,[LAFKJ]+,1,0,0,0,0,1,0,0,0,1,1,1
1669,G*L|H*A+J*|K*B*|F,1,1,0,0,0,1,1,1,0,1,1,1
1670,[HDCEFA]+,1,0,1,1,1,1,0,1,0,0,0,0
1671,[HFK]+,0,0,0,0,0,1,0,1,0,0,1,0
1672,[AJKHF]*,1,0,0,0,0,1,0,1,0,1,1,0
1673,[IFC]+,0,0,1,0,0,1,0,0,1,0,0,0
1674,K*J+HJ,0,0,0,0,0,0,0,1,0,1,1,0
1675,L*A+|D+H+|A*K|D*,1,0,0,1,0,0,0,1,0,0,1,1
1676,[BLKGJD]*,0,1,0,1,0,0,1,0,0,1,1,1
1677,D+DB*|A*D+I*B*|HB*A+,1,1,0,1,0,0,0,1,1,0,0,0
1678,KID+,0,0,0,1,0,0,0,0,1,0,1,0
1679,[KCH]*,0,0,1,0,0,0,0,1,0,0,1,0
1680,H+FA,1,0,0,0,0,1,0,1,0,0,0,0
1681,[DBCJL]*,0,1,1,1,0,0,0,0,0,1,0,1
1682,E+|L*E*J+F*FH|CH*,0,0,1,0,1,1,0,1,0,1,0,1
1683,C+JA*B+G|BK*|H+B*|L*B+,1,1,1,0,0,0,1,1,0,1,1,1
1684,[GLAEJK],1,0,0,0,1,0,1,0,0,1,1,1
1685,DFI+|B,0,1,0,1,0,1,0,0,1,0,0,0
1686,[KGCBI]+,0,1,1,0,0,0,1,0,1,0,1,0
1687,E|AI+G|K*B+BE*I+,1,1,0,0,1,0,1,0,1,0,1,0
1688,[ABLEJF],1,1,0,0,1,1,0,0,0,1,0,1
1689,[KFCBHL]+,0,1,1,0,0,1,0,1,0,0,1,1
1690,[LDI],0,0,0,1,0,0,0,0,1,0,0,1
1691,[GEHJCI],0,0,1,0,1,0,1,1,1,1,0,0
1692,[EGC]+,0,0,1,0,1,0,1,0,0,0,0,0
1693,K+F+E*BC*|K+A+,1,1,1,0,1,1,0,0,0,0,1,0
1694,FGI*J+I,0,0,0,0,0,1,1,0,1,1,0,0
1695,[IEH]+,0,0,0,0,1,0,0,1,1,0,0,0
1696,[LHJD]+,0,0,0,1,0,0,0,1,0,1,0,1
1697,[FKGALH]+,1,0,0,0,0,1,1,1,0,0,1,1
1698,[IGDJF]+,0,0,0,1,0,1,1,0,1,1,0,0
1699,[GJLB],0,1,0,0,0,0,1,0,0,1,0,1
1700,D+HBF+,0,1,0,1,0,1,0,1,0,0,0,0
1701,[FGIH]*,0,0,0,0,0,1,1,1,1,0,0,0
1702,L+|GE+|D+IIF*|I*LL+|B*,0,1,0,1,1,1,1,0,1,0,0,1
1703,[IDEKAG],1,0,0,1,1,0,1,0,1,0,1,0
1704,[FKGBH]*,0,1,0,0,0,1,1,1,0,0,1,0
1705,[LFKIDC],0,0,1,1,0,1,0,0,1,0,1,1
1706,[DFGJ]+,0,0,0,1,0,1,1,0,0,1,0,0
1707,A|C*K*E*A+|E+LG|D+,1,0,1,1,1,0,1,0,0,0,1,1
1708,[CJBE]+,0,1,1,0,1,0,0,0,0,1,0,0
1709,[ADGC]+,1,0,1,1,0,0,1,0,0,0,0,0
1710,C*|CK*F*F|F+GL*,0,0,1,0,0,1,1,0,0,0,1,1
1711,F*G+B*F+L+A|C,1,1,1,0,0,1,1,0,0,0,0,1
1712,[KBFGH],0,1,0,0,0,1,1,1,0,0,1,0
1713,[BFHALC],1,1,1,0,0,1,0,1,0,0,0,1
1714,DD+HG*B,0,1,0,1,0,0,1,1,0,0,0,0
1715,CK*|K+I*I*,0,0,1,0,0,0,0,0,1,0,1,0
1716,[DCL]+,0,0,1,1,0,0,0,0,0,0,0,1
1717,EE+|KI+BG+H|I*J*|L*F*,0,1,0,0,1,1,1,1,1,1,1,1
1718,L*J+IL+D+,0,0,0,1,0,0,0,0,1,1,0,1
1719,GL+|I+A+,1,0,0,0,0,0,1,0,1,0,0,1
1720,[ELBJGF]*,0,1,0,0,1,1,1,0,0,1,0,1
1721,[IFLEK]+,0,0,0,0,1,1,0,0,1,0,1,1
1722,E+L+|L+JE*|IA+H,1,0,0,0,1,0,0,1,1,1,0,1
1723,[DCIE]*,0,0,1,1,1,0,0,0,1,0,0,0
1724,[KCEBIG]*,0,1,1,0,1,0,1,0,1,0,1,0
1725,C*G+BJ+D*,0,1,1,1,0,0,1,0,0,1,0,0
1726,C*I+L+|J+F*C|KE*G*,0,0,1,0,1,1,1,0,1,1,1,1
1727,A+IB+|C+,1,1,1,0,0,0,0,0,1,0,0,0
1728,J*DH*,0,0,0,1,0,0,0,1,0,1,0,0
1729,[IJBDKF],0,1,0,1,0,1,0,0,1,1,1,0
1730,[ACBHD]*,1,1,1,1,0,0,0,1,0,0,0,0
1731,[GIJHD]*,0,0,0,1,0,0,1,1,1,1,0,0
1732,[DIFH]*,0,0,0,1,0,1,0,1,1,0,0,0
1733,[AJCKIL]*,1,0,1,0,0,0,0,0,1,1,1,1
1734,[GIKF]+,0,0,0,0,0,1,1,0,1,0,1,0
1735,G+B+I+L*I*,0,1,0,0,0,0,1,0,1,0,0,1
1736,[ICL]*,0,0,1,0,0,0,0,0,1,0,0,1
1737,I|J+A+|I+HA*|E*,1,0,0,0,1,0,0,1,1,1,0,0
1738,[ALKFE]*,1,0,0,0,1,1,0,0,0,0,1,1
1739,[FGCDIL]+,0,0,1,1,0,1,1,0,1,0,0,1
1740,[DGB],0,1,0,1,0,0,1,0,0,0,0,0
1741,BA+E*K*L+G+,1,1,0,0,1,0,1,0,0,0,1,1
1742,GA*|E*A|L+,1,0,0,0,1,0,1,0,0,0,0,1
1743,A*F+G*I+,1,0,0,0,0,1,1,0,1,0,0,0
1744,D*E+C*|D*G|K+K*LB,0,1,1,1,1,0,1,0,0,0,1,1
1745,[CBHLA]*,1,1,1,0,0,0,0,1,0,0,0,1
1746,[GFKAJ],1,0,0,0,0,1,1,0,0,1,1,0
1747,[JEGBH]*,0,1,0,0,1,0,1,1,0,1,0,0
1748,[LHCBD]+,0,1,1,1,0,0,0,1,0,0,0,1
1749,FD*|BHD+G+,0,1,0,1,0,1,1,1,0,0,0,0
1750,[AHJDBL]*,1,1,0,1,0,0,0,1,0,1,0,1
1751,K+B+H*B+|D+,0,1,0,1,0,0,0,1,0,0,1,0
1752,[EGFLAC]*,1,0,1,0,1,1,1,0,0,0,0,1
1753,[AHCJK]+,1,0,1,0,0,0,0,1,0,1,1,0
1754,[JKFHD]+,0,0,0,1,0,1,0,1,0,1,1,0
1755,[FLGCK]+,0,0,1,0,0,1,1,0,0,0,1,1
1756,K*K+H*|H*J+|L+B*|C*,0,1,1,0,0,0,0,1,0,1,1,1
1757,[LGFJBK],0,1,0,0,0,1,1,0,0,1,1,1
1758,K*F+D,0,0,0,1,0,1,0,0,0,0,1,0
1759,EE*CD,0,0,1,1,1,0,0,0,0,0,0,0
1760,B+C+F+|B*,0,1,1,0,0,1,0,0,0,0,0,0
1761,LL+FAB*|K,1,1,0,0,0,1,0,0,0,0,1,1
1762,[JLBF]*,0,1,0,0,0,1,0,0,0,1,0,1
1763,[LJA]+,1,0,0,0,0,0,0,0,0,1,0,1
1764,[GHFD]*,0,0,0,1,0,1,1,1,0,0,0,0
1765,[CJLDKE]*,0,0,1,1,1,0,0,0,0,1,1,1
1766,[EGLA],1,0,0,0,1,0,1,0,0,0,0,1
1767,[HGJDL]+,0,0,0,1,0,0,1,1,0,1,0,1
1768,[LDHK]*,0,0,0,1,0,0,0,1,0,0,1,1
1769,[DHFEG]+,0,0,0,1,1,1,1,1,0,0,0,0
1770,[CLFKI]*,0,0,1,0,0,1,0,0,1,0,1,1
1771,[JBGEC],0,1,1,0,1,0,1,0,0,1,0,0
1772,D+HG+C*|A,1,0,1,1,0,0,1,1,0,0,0,0
1773,[IFDLBG]*,0,1,0,1,0,1,1,0,1,0,0,1
1774,[BILJ],0,1,0,0,0,0,0,0,1,1,0,1
1775,[BALD]*,1,1,0,1,0,0,0,0,0,0,0,1
1776,[LKHD]*,0,0,0,1,0,0,0,1,0,0,1,1
1777,[DEAKJ],1,0,0,1,1,0,0,0,0,1,1,0
1778,[IJFD],0,0,0,1,0,1,0,0,1,1,0,0
1779,[JCF]*,0,0,1,0,0,1,0,0,0,1,0,0
1780,[FCHG],0,0,1,0,0,1,1,1,0,0,0,0
1781,[LHKDCE],0,0,1,1,1,0,0,1,0,0,1,1
1782,[KGDC]*,0,0,1,1,0,0,1,0,0,0,1,0
1783,[FIBH]*,0,1,0,0,0,1,0,1,1,0,0,0
1784,C*D+A+,1,0,1,1,0,0,0,0,0,0,0,0
1785,K*GF+E*B+D*,0,1,0,1,1,1,1,0,0,0,1,0
1786,B*LC+C*C*|C*K*G*,0,1,1,0,0,0,1,0,0,0,1,1
1787,[BHJF]+,0,1,0,0,0,1,0,1,0,1,0,0
1788,[JKGCLE],0,0,1,0,1,0,1,0,0,1,1,1
1789,[ADC]*,1,0,1,1,0,0,0,0,0,0,0,0
1790,[CFAKDB]+,1,1,1,1,0,1,0,0,0,0,1,0
1791,[LAKHG]*,1,0,0,0,0,0,1,1,0,0,1,1
1792,[HIJKEA]*,1,0,0,0,1,0,0,1,1,1,1,0
1793,HE*|L+A,1,0,0,0,1,0,0,1,0,0,0,1
1794,H+|EAG*L*|AA*E|GK+A*|K,1,0,0,0,1,0,1,1,0,0,1,1
1795,F+D*|J+GH+L*H,0,0,0,1,0,1,1,1,0,1,0,1
1796,LBJ*H*,0,1,0,0,0,0,0,1,0,1,0,1
1797,L*C|AK*,1,0,1,0,0,0,0,0,0,0,1,1
1798,[CGDKJE],0,0,1,1,1,0,1,0,0,1,1,0
1799,[HEKLIG]+,0,0,0,0,1,0,1,1,1,0,1,1
1800,J*|H*I*|BI*|GD*FG*G+|A*,1,1,0,1,0,1,1,1,1,1,0,0
1801,[HLJE],0,0,0,0,1,0,0,1,0,1,0,1
1802,E*D|J*H+D*,0,0,0,1,1,0,0,1,0,1,0,0
1803,[CAEJ]*,1,0,1,0,1,0,0,0,0,1,0,0
1804,G+|C+BG*DLH+,0,1,1,1,0,0,1,1,0,0,0,1
1805,E+I+J*|I+,0,0,0,0,1,0,0,0,1,1,0,0
1806,F*I*F+H|A+,1,0,0,0,0,1,0,1,1,0,0,0
1807,L+C*|L+L|B+,0,1,1,0,0,0,0,0,0,0,0,1
1808,G*A+H*I*F+|A+B*F+,1,1,0,0,0,1,1,1,1,0,0,0
1809,[JBEA],1,1,0,0,1,0,0,0,0,1,0,0
1810,H*H*F*|AH*|BEA*C*|JB,1,1,1,0,1,1,0,1,0,1,0,0
1811,[IAL],1,0,0,0,0,0,0,0,1,0,0,1
1812,C*|F+IJ+B+,0,1,1,0,0,1,0,0,1,1,0,0
1813,[AFDJGK]*,1,0,0,1,0,1,1,0,0,1,1,0
1814,[GFBE]*,0,1,0,0,1,1,1,0,0,0,0,0
1815,[KBD],0,1,0,1,0,0,0,0,0,0,1,0
1816,[BIKA]*,1,1,0,0,0,0,0,0,1,0,1,0
1817,D*I*I,0,0,0,1,0,0,0,0,1,0,0,0
1818,[DFCJBL]+,0,1,1,1,0,1,0,0,0,1,0,1
1819,[HAGFBE]*,1,1,0,0,1,1,1,1,0,0,0,0
1820,GK+IJ+GF|D+A+B|C,1,1,1,1,0,1,1,0,1,1,1,0
1821,[KIALF],1,0,0,0,0,1,0,0,1,0,1,1
1822,EB*L|C*,0,1,1,0,1,0,0,0,0,0,0,1
1823,[CJHGLI]+,0,0,1,0,0,0,1,1,1,1,0,1
1824,[IGLD],0,0,0,1,0,0,1,0,1,0,0,1
1825,H*|G*H+|KLDF*E+,0,0,0,1,1,1,1,1,0,0,1,1
1826,HH*|L+GD,0,0,0,1,0,0,1,1,0,0,0,1
1827,[LIEHDK]*,0,0,0,1,1,0,0,1,1,0,1,1
1828,[BLJGCA],1,1,1,0,0,0,1,0,0,1,0,1
1829,[DFB]+,0,1,0,1,0,1,0,0,0,0,0,0
1830,J+|E*KH*EL,0,0,0,0,1,0,0,1,0,1,1,1
1831,[ALDG]*,1,0,0,1,0,0,1,0,0,0,0,1
1832,G*GC*,0,0,1,0,0,0,1,0,0,0,0,0
1833,[KHJ]+,0,0,0,0,0,0,0,1,0,1,1,0
1834,[KGLCFJ],0,0,1,0,0,1,1,0,0,1,1,1
1835,[AFILJ],1,0,0,0,0,1,0,0,1,1,0,1
1836,[AFGLB],1,1,0,0,0,1,1,0,0,0,0,1
1837,L*IC+A|C*I+,1,0,1,0,0,0,0,0,1,0,0,1
1838,C+FB+L*H*J+,0,1,1,0,0,1,0,1,0,1,0,1
1839,[AGLHC],1,0,1,0,0,0,1,1,0,0,0,1
1840,[LBEG]+,0,1,0,0,1,0,1,0,0,0,0,1
1841,[HGF],0,0,0,0,0,1,1,1,0,0,0,0
1842,[JHBEIK]*,0,1,0,0,1,0,0,1,1,1,1,0
1843,G*I+|L*K+A+|K+A*LL+,1,0,0,0,0,0,1,0,1,0,1,1
1844,[JBLF]*,0,1,0,0,0,1,0,0,0,1,0,1
1845,D+E*|A+D+|JG*,1,0,0,1,1,0,1,0,0,1,0,0
1846,H+C|D+J+,0,0,1,1,0,0,0,1,0,1,0,0
1847,[ELIFJ],0,0,0,0,1,1,0,0,1,1,0,1
1848,JB+L+I*,0,1,0,0,0,0,0,0,1,1,0,1
1849,I+J*JJ*,0,0,0,0,0,0,0,0,1,1,0,0
1850,JHC*E+,0,0,1,0,1,0,0,1,0,1,0,0
1851,[JEDAIB]+,1,1,0,1,1,0,0,0,1,1,0,0
1852,[BHGJL]+,0,1,0,0,0,0,1,1,0,1,0,1
1853,KC*H*|FLC*H+I,0,0,1,0,0,1,0,1,1,0,1,1
1854,E+|AL*F*LL,1,0,0,0,1,1,0,0,0,0,0,1
1855,GA*H*B+B+|HL*|G*,1,1,0,0,0,0,1,1,0,0,0,1
1856,D+E*F|E*K*F*,0,0,0,1,1,1,0,0,0,0,1,0
1857,JFL|K+,0,0,0,0,0,1,0,0,0,1,1,1
1858,[JKCB]*,0,1,1,0,0,0,0,0,0,1,1,0
1859,DK*B*|K+A+K+L*B*B+|K*,1,1,0,1,0,0,0,0,0,0,1,1
1860,A+|G+C+E+C*C|J+H+,1,0,1,0,1,0,1,1,0,1,0,0
1861,H*K+L+H*G+|K*,0,0,0,0,0,0,1,1,0,0,1,1
1862,[EKHBIL]*,0,1,0,0,1,0,0,1,1,0,1,1
1863,[GAFK]*,1,0,0,0,0,1,1,0,0,0,1,0
1864,[HGBFI]*,0,1,0,0,0,1,1,1,1,0,0,0
1865,[LBDAJG]*,1,1,0,1,0,0,1,0,0,1,0,1
1866,[FGJCHA]*,1,0,1,0,0,1,1,1,0,1,0,0
1867,D*|F+A+C+J*,1,0,1,1,0,1,0,0,0,1,0,0
1868,[ECJFI]+,0,0,1,0,1,1,0,0,1,1,0,0
1869,[BJHFAI],1,1,0,0,0,1,0,1,1,1,0,0
1870,[FBDJ],0,1,0,1,0,1,0,0,0,1,0,0
1871,C|I*L+G*D+E*E,0,0,1,1,1,0,1,0,1,0,0,1
1872,H+F+J*,0,0,0,0,0,1,0,1,0,1,0,0
1873,K|IDGL+|C,0,0,1,1,0,0,1,0,1,0,1,1
1874,G+E|FH*|F*,0,0,0,0,1,1,1,1,0,0,0,0
1875,G+G*JIA+|E+C*|H*,1,0,1,0,1,0,1,1,1,1,0,0
1876,H+|GB+|K+LD+|F*,0,1,0,1,0,1,1,1,0,0,1,1
1877,[LFEC],0,0,1,0,1,1,0,0,0,0,0,1
1878,J*LL|E*A+,1,0,0,0,1,0,0,0,0,1,0,1
1879,H+H+|BI*,0,1,0,0,0,0,0,1,1,0,0,0
1880,[DLE]*,0,0,0,1,1,0,0,0,0,0,0,1
1881,[JBL]*,0,1,0,0,0,0,0,0,0,1,0,1
1882,[CFJEB],0,1,1,0,1,1,0,0,0,1,0,0
1883,HK+|A+G*|EH|I+J+K*|D+,1,0,0,1,1,0,1,1,1,1,1,0
1884,[AKB],1,1,0,0,0,0,0,0,0,0,1,0
1885,F*|DJ*|I*J,0,0,0,1,0,1,0,0,1,1,0,0
1886,[CHJLD]*,0,0,1,1,0,0,0,1,0,1,0,1
1887,[JCHKEI]+,0,0,1,0,1,0,0,1,1,1,1,0
1888,C*J*|DF|B*JE+,0,1,1,1,1,1,0,0,0,1,0,0
1889,G+EJ+H+,0,0,0,0,1,0,1,1,0,1,0,0
1890,[FDKA]+,1,0,0,1,0,1,0,0,0,0,1,0
1891,D+I*LG*,0,0,0,1,0,0,1,0,1,0,0,1
1892,[IDGFC]+,0,0,1,1,0,1,1,0,1,0,0,0
1893,[JILA]+,1,0,0,0,0,0,0,0,1,1,0,1
1894,[BLCDK],0,1,1,1,0,0,0,0,0,0,1,1
1895,C+|A*C+C|D*CLD*|G+,1,0,1,1,0,0,1,0,0,0,0,1
1896,AK*|E*E*|E*L*K|EL*I,1,0,0,0,1,0,0,0,1,0,1,1
1897,GB+|FL*|J,0,1,0,0,0,1,1,0,0,1,0,1
1898,[BLJIEK]*,0,1,0,0,1,0,0,0,1,1,1,1
1899,[LGHEFA]+,1,0,0,0,1,1,1,1,0,0,0,1
1900,GC+|C*A*,1,0,1,0,0,0,1,0,0,0,0,0
1901,[CJEKD],0,0,1,1,1,0,0,0,0,1,1,0
1902,[JIF]*,0,0,0,0,0,1,0,0,1,1,0,0
1903,[EABDKG]*,1,1,0,1,1,0,1,0,0,0,1,0
1904,I*L|F+K|L+C*G*HD+,0,0,1,1,0,1,1,1,1,0,1,1
